%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1.74362817632003E+018,1693,0,,0,0,1.11540174484,0,0
1.74362817634107E+018,1694,0,,0,0,1.11540174484,0,0
1.74362817636623E+018,1695,0,,0,0,1.11540174484,0,0
1.74362817639018E+018,1696,0,,0,0,1.11540174484,0,0
1.74362817641451E+018,1697,0,,0,0,1.11540174484,0,0
1.74362817644271E+018,1698,0,,0,0,1.11540174484,0,0
1.74362817646423E+018,1699,0,,0,0,1.11540174484,0,0
1.74362817648944E+018,1700,0,,0,0,1.11540174484,0,0
1.74362817651342E+018,1701,0,,0,0,1.11540174484,0,0
1.74362817654322E+018,1702,0,,0,0,1.11540174484,0,0
1.74362817656462E+018,1703,0,,0,0,1.11540174484,0,0
1.74362817659068E+018,1704,0,,0,0,1.11540174484,0,0
1.74362817661461E+018,1705,0,,0,0,1.06547987461,0,0
1.74362817664567E+018,1706,0,,0,0,1.04051887989,0,0
1.74362817666495E+018,1707,0,,0,0,1.04051887989,0,0
1.7436281766918E+018,1708,0,,0,0,1.04051887989,0,0
1.7436281767164E+018,1709,0,,0,0,1.04051887989,0,0
1.7436281767391E+018,1710,0,,0,0,1.04051887989,0,0
1.74362817676665E+018,1711,0,,0,0,1.04051887989,0,0
1.74362817678877E+018,1712,0,,0,0,1.04051887989,0,0
1.74362817681597E+018,1713,0,,0,0,1.04051887989,0,0
1.74362817684151E+018,1714,0,,0,0,1.04051887989,0,0
1.74362817686428E+018,1715,0,,0,0,1.04051887989,0,0
1.74362817689255E+018,1716,0,,0,0,1.04051887989,0,0
1.74362817691682E+018,1717,0,,0,0,1.04051887989,0,0
1.7436281769421E+018,1718,0,,0,0,1.04051887989,0,0
1.74362817696359E+018,1719,0,,0,0,1.04051887989,0,0
1.74362817699254E+018,1720,0,,0,0,1.04051887989,0,0
1.7436281770193E+018,1721,0,,0,0,1.04051887989,0,0
1.74362817704476E+018,1722,0,,0,0,1.04051887989,0,0
1.74362817706871E+018,1723,0,,0,0,1.04051887989,0,0
1.74362817709064E+018,1724,0,,0,0,1.04051887989,0,0
1.7436281771135E+018,1725,0,,0,0,1.04051887989,0,0
1.74362817714251E+018,1726,0,,0,0,1.04051887989,0,0
1.74362817716692E+018,1727,0,,0,0,1.04051887989,0,0
1.74362817719694E+018,1728,0,,-0.0245388392359,0,1.04051887989,0,0
1.74362817721695E+018,1729,0,,-0.115074723959,0,1.04051887989,0,0
1.74362817724142E+018,1730,0,,-0.231070771813,0,1.04051887989,0,0
1.74362817726762E+018,1731,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817729153E+018,1732,0,,-0.321595728397,0,1.04051887989,0,0
1.743628177321E+018,1733,0,,-0.321595728397,0,1.04051887989,0,0
1.7436281773452E+018,1734,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817736793E+018,1735,0,,-0.321595728397,0,1.04051887989,0,0
1.7436281773944E+018,1736,0,,-0.321595728397,0,1.04051887989,0,0
1.7436281774195E+018,1737,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817744194E+018,1738,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817746646E+018,1739,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817749044E+018,1740,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817751753E+018,1741,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817754106E+018,1742,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817757185E+018,1743,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817759429E+018,1744,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817762435E+018,1745,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817764525E+018,1746,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817766889E+018,1747,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817769236E+018,1748,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817771648E+018,1749,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817773928E+018,1750,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817777034E+018,1751,0,,-0.321595728397,0,1.04051887989,0,0
1.74362817779556E+018,1752,0,,-0.321595728397,0,1.04051887989,0,0
